    BusSpeed riscv64 rv64g optimized Sat Aug  6 13:03:07 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   1586   1580   1833   1911   1910   1930
      32    235    316    446   1374   1598    943
      64     98    118    152    292    652    949
     128    104    121    152    295    652    949
     256     56    121    152    294    641    943
     512    101    121    153    295    648    947
    1024    102     63    153    298    618    942
    4096    104    115    151    295    641    878
   16384    102     53    150    291    599    927
   65536    102    114    146    294    620    624
