 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sat Aug  6 15:51:59 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    1674   1677   1204   1993   1678   1519   1315   1361   1441
      16    1675   1657   1272   1917   1666   1516   2414   1446   1442
      32     876   1669   1256   1972   1664   1373   2404   1426   1416
      64    1243   1214    915    698   1206   1137   1659    245   1181
     128    1223   1214    972   1299   1217    555   1041    249    991
     256    1259   1217   1034   1242   1229   1143   1056    167    947
     512    1266   1218   1032   1318   1231   1139   1056    257   1005
    1024     523   1236   1015   1327   1169   1140   1072    256   1009
    2048    1169    748    789   1294   1198   1053   1048    253    990
    4096    1235   1208   1028    705    831   1107    955    254    979
    8192    1232   1145   1027   1269    661   1044   1040    251    986

                End of test Sat Aug  6 15:52:19 2022

