    BusSpeed riscv64 rv64g-opt optimized Sat Aug  6 12:57:39 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   1579   1662   1720   1912   1928   1913
      32    236    320    448   1273   1538    909
      64    110    116    165    333    706   1078
     128    113    127    164    328    381   1011
     256    113    128    161    330    709   1002
     512    115    128    165    331    707   1011
    1024    114    126    169    332    716   1074
    4096    107    125    165    309    701    524
   16384    108    123    153    322    690   1037
   65536    108    122    165    231    701   1057
