 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sat Aug  6 15:51:19 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    1678    833    820   1989   1672   1434   2431   1447   1431
      16    1655   1669   1206   1989   1675    797   2440   1360   1448
      32    1670   1654   1268   1967   1663   1508   2401   1428    947
      64     824   1236   1014   1321   1233   1146   1603    261   1193
     128    1262   1227    540   1321   1211   1141   1055    251    996
     256    1249   1228    979   1325    610    900   1060    259    946
     512    1269   1230   1032   1327   1229   1146    930    178    966
    1024    1260   1226   1018   1311   1228   1143   1067    256   1004
    2048     536   1207   1023   1282   1202   1110    991    255    991
    4096    1229   1206    478   1289   1194   1114    989    255    990
    8192    1228   1139   1030    752   1205   1097   1049    255    984

                End of test Sat Aug  6 15:51:39 2022

