    BusSpeed riscv64 rv64g-opt optimized Sat Aug  6 12:58:01 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   1573   1665   1795   1911   1925   1818
      32    233    327    443   1264   1541    903
      64    111    123    164    332    672   1077
     128    114    126    164    312    382   1056
     256    113    127    155    331    707   1058
     512    114    128    165    330    706    905
    1024    115    120    169    334    718   1073
    4096    103    124    165    322    700    401
   16384    107    123    161    318    687   1038
   65536    107    123    165    315    370   1061
