 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sat Aug  6 15:42:52 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    2885   1749   1481   3014   1768   1901   3067   1170   1798
      16    2723   1765   1478   2988   1763   1899   2908   1816   1804
      32    2844   1759    822   3001   1748   1872   3034   1793   1782
      64    1188   1243   1121   1186   1188    684   1883   1484   1494
     128    1184   1230   1077   1223   1237   1196   1065    663   1017
     256    1191   1221   1068   1208   1245   1250   1069   1030   1028
     512     730    763    963   1252   1250   1263   1075   1040   1034
    1024    1184   1248    973    594   1259   1267   1064   1033   1031
    2048    1226   1224   1090   1182    642   1236   1051   1008    947
    4096    1135   1231   1099   1176   1229    853   1052   1004    954
    8192    1211   1238   1099   1178   1232    883    998   1008   1004

                End of test Sat Aug  6 15:43:12 2022

