 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Fri Feb 25 02:14:07 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    2880   2862   2703   2769   2841   2433   3069   1773   2432
      16    2893   2839   2570   3025   2776   2492   2861   1811   2444
      32    2736   2889   2562   3018   2890   2373   2858   1801   2369
      64    1265   2300   2097   1190   2291   2013   1786   1447    263
     128    1207   2202   2117   1215   2183   1976   1021   1030    271
     256    1147   2244   1979   1120   2159   1954   1085   1041    254
     512    1214   2258   1919   1267   2073   2058   1089   1021    262
    1024    1266   2089   2007   1257   2232   2053   1015   1045    271
    2048    1103   2163   1973   1186   2134   1996   1072   1008    254
    4096    1217   2130   2030   1195   2001   2019   1068   1017    261
    8192    1242   2032   1860   1162   1905   1958   1067   1008    263

                End of test Fri Feb 25 02:14:26 2022

