    BusSpeed riscv64 rv64g optimized Sat Aug  6 13:01:03 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   1063    935   1828   1908   1916   1926
      32    228    314    447   1383   1586   1746
      64    103    106    151    292    644    893
     128    107    121    152    297    620    948
     256    102    121     82    296    650    937
     512    102    122    153    294    646    947
    1024    107    118    153    135    651    883
    4096    101    115    151    293    640    881
   16384    102    116    149    225    633    929
   65536    102    109    152    295    637    926
