 ##########################################

   Memory Reading Speed Test riscv64 rv64g optimized Sat Aug  6 15:55:49 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    1679   2654   1234   1995   2628   2172   2439   1370   1989
      16    1678   2633   2358   1979   2511   2198   1002   1433   1985
      32    1661   2501   2346   1975   2620   2183   2405   1347   1958
      64    1239   1083   1932   1218   2131   1857   1778    257   1599
     128    1236   2112   1944   1299   1080   1736   1053    257   1036
     256    1263   1969   1946   1319   2065   1850   1061    164   1040
     512    1254   2075   1844   1319   2080   1830   1077    256   1047
    1024     694   2039   1935   1254   2064   1845   1066    256   1059
    2048    1232   2051    999   1269   1936   1796   1046    253   1018
    4096    1166   2020   1853   1290   1031   1675   1046    253   1022
    8192    1232   1966   1792   1287   1925    897   1047    253    986

                End of test Sat Aug  6 15:56:08 2022

