 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sat Aug  6 15:44:30 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    2889   2900   1270   2990   2894   2492   2908   1800   2446
      16    2855   2893   2358   3027   2898   2494   3081    809   2442
      32    2869   2722   2346   2991   2859   2410   3053   1682   2412
      64    1143   2209   1052   1104   2203   2008   1780   1410    264
     128    1136   2197   1919   1128   2172    901   1046   1006    260
     256    1085   2080   1948   1219   2174   2035   1005   1028    169
     512    1166   2221   1851   1223   2197   2033   1072    982    260
    1024    1225   1182   1945   1171   2190   2036   1059   1036    260
    2048    1188   2132   1891    602   1977   1983   1050   1001    258
    4096    1027   2101   1862   1178   1320   1975   1042   1005    249
    8192    1154   2028   1871   1154   1322   1901   1048    949    258

                End of test Sat Aug  6 15:44:49 2022

