    BusSpeed riscv64 rv64g optimized Sat Aug  6 13:00:18 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   1542   1616   1468   1883   1894   1882
      32    180    257    465   1142   1467   1677
      64     73     90     85    332    710   1040
     128     71     97    164    331    708    979
     256     76     80    165    329    669   1030
     512     76     97    164    331    702   1027
    1024     77     91     81    329    667   1027
    4096     74     89    163    324    652   1010
   16384     73     94    160    171    680   1010
   65536     75     88    164    325    691   1011
