 ##########################################

   Memory Reading Speed Test riscv64 rv64g-opt optimized Sat Aug  6 15:41:51 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    2957   1696   1401   2898   1697   1723   3047   1511   1670
      16    1544   1692   1442   2967   1697   1630   3083   1508   1672
      32    2913   1681   1355   1787   1658   1704   3033   1414   1650
      64    1170   1174   1110   1140    598    647   1835   1289    262
     128    1198   1195    999   1204    537   1173   1059   1008    175
     256    1057   1223   1014   1207    520   1154   1066   1021    275
     512    1226    645   1054   1181    501   1215   1009   1021    274
    1024    1173   1236    812    780    486   1220   1068   1007    275
    2048    1169   1205   1027   1138    343   1192   1046   1001    275
    4096    1132   1204   1026   1171    539    700    990   1001    272
    8192    1164   1129   1076   1221    519    829   1049    985    274

                End of test Sat Aug  6 15:42:11 2022

