    BusSpeed riscv64 rv64g optimized Sat Aug  6 12:59:10 2022
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   1557   1616   1785   1882   1894   1897
      32    185    151    465   1067   1487   1675
      64     73     95    163    312    710   1037
     128     75     49    153    330    711   1031
     256     72     96    155    327    708   1028
     512     76     97     94    328    708   1019
    1024     76     97    164    327    695   1022
    4096     73     90    142    317    681   1005
   16384     73     95    160    317    683   1005
   65536     75     50    165    311    691   1016
