 ##########################################

   Memory Reading Speed Test loongarch64 loongarch64 optimized Sun Dec 11 15:21:36 2022
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   26279  13203  13178  26278  13214  13202  19527   9871   9839
      16   26399  13275  13258  26450  13253  13195  19755   9936   9927
      32   26545  13281  13276  26549  13294  13286  19848   9951   9961
      64   26359  13297  13282  26554  13302  13288  19898   9962   9962
     128   19340   9680   8872  19341   9674   9665  11397   7985   7984
     256   19354   9680   8869  19332   9672   9682  11411   7985   7984
     512   17104  10340   9796  17160  10337  10193  11230   6972   6351
    1024   17191  10330   9783  17138  10339  10208  11243   6968   6347
    2048   19323  10437   9797  19571  10415  10274  11246   6986   6358
    4096   19265  10444   9812  19266  10436  10279  11324   7030   6434
    8192   17410   9928   9371  17468   9874   9785  11401   7040   6454

                End of test Sun Dec 11 15:21:54 2022

