    BusSpeed parisc64 parisc64 optimized Wed Jul  3 22:07:46 2024
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16   1264    389    437    413   1597   1597
      32   1420    432    438    412   1608   1600
      64   1442    434    449    414   1610   1600
     128   1489    445    453    405   1616   1599
     256   1436    446    457    415   1607   1600
     512   1500    447    454    410   1612   1593
    1024    331    292    349    353   1192   1312
    4096     75     81    137    165    336    513
   16384     74     80    137    164    204    345
   65536     39     38     75    160    325    490
