 ##########################################

   Memory Reading Speed Test parisc64 parisc64 optimized Wed Jul  3 22:45:20 2024
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    2708   2197   3560   3229   2744   3525   2740   1256   1255
      16    2713   2200   3587   3234   2748   3532   2746   1257   1258
      32    2721   2174   3597   3240   2751   3534   2771   1258   1260
      64    2711   2203   3576   3245   2751   3537   2773   1256   1243
     128    2721   2198   3599   3251   2729   3538   2772   1259   1261
     256    2726   2196   3599   3252   2745   3534   2778   1260   1261
     512    2711   2189   3588   3239   2736   3520   2767   1254   1253
    1024    2056   1884   2854   2366   2210   2832   1774    959    960
    2048     509    702    761    453    739    759    343    207    210
    4096     463    643    690    403    676    691    315    187    189
    8192     468    578    599    401    601    609    318    187    189

                End of test Wed Jul  3 22:45:38 2024

