 ##########################################

   Memory Reading Speed Test parisc64 parisc64 optimized Wed Jul  3 22:44:43 2024
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    2766   1568   1654   3248   1569   1790   2709   1254   1256
      16    2784   1559   1653   3275   1573   1799   2726   1258   1231
      32    2789   1574   1658   3265   1566   1738   2735   1259   1259
      64    2797   1574   1658   3264   1575   1801   2738   1254   1259
     128    2801   1575   1659   3272   1572   1800   2735   1260   1260
     256    2789   1575   1638   3274   1575   1802   2739   1258   1259
     512    2787   1570   1652   3238   1568   1792   2732   1256   1257
    1024    2091   1293   1339   2392   1291   1417   1763    963    963
    2048     507    388    382    445    393    394    337    207    209
    4096     466    354    349    403    355    356    308    186    189
    8192     466    354    353    395    352    352    310    183    188

                End of test Wed Jul  3 22:45:03 2024

