 ##########################################

   Memory Reading Speed Test parisc64 parisc64-2.0 optimized Wed Jul  3 22:43:51 2024
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    3248   2787   3532   3249   2744   3588   2766   1254   1257
      16    3275   2793   3535   3248   2748   3595   2786   1259   1258
      32    3263   2797   3530   3263   2750   3595   2790   1247   1257
      64    3271   2800   3538   3265   2745   3517   2798   1259   1260
     128    3266   2798   3536   3268   2751   3602   2801   1260   1258
     256    3268   2800   3534   3273   2749   3577   2802   1259   1261
     512    3262   2789   3514   3257   2730   3579   2792   1255   1256
    1024    2332   2322   2842   2370   2286   2882   1773    958    959
    2048     450    742    758    446    744    769    344    207    209
    4096     402    669    683    401    673    683    313    186    190
    8192     397    592    599    398    592    615    314    186    189

                End of test Wed Jul  3 22:44:08 2024

