 ##########################################

   Memory Reading Speed Test parisc64 parisc64-2.0 optimized Wed Jul  3 22:44:08 2024
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    2703   2183   3583   3208   2746   3527   2742   1256   1256
      16    2717   2196   3582   3234   2747   3534   2760   1253   1256
      32    2722   2193   3598   3247   2751   3526   2772   1259   1260
      64    2724   2203   3592   3246   2750   3440   2773   1260   1261
     128    2717   2201   3598   3254   2748   3517   2774   1259   1260
     256    2727   2201   3601   3251   2747   3531   2750   1260   1259
     512    2704   2190   3585   3244   2734   3516   2768   1253   1257
    1024    2064   1885   2886   2335   2292   2726   1775    964    966
    2048     507    701    762    452    744    758    341    206    209
    4096     464    640    686    400    673    686    313    187    190
    8192     462    574    603    392    596    605    312    187    189

                End of test Wed Jul  3 22:44:25 2024

