 ##########################################

   Memory Reading Speed Test sparc64 sparc64 optimized Sat Apr  1 01:59:49 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    1473   1723   2579   2421   2176   2724   1585   1147   2050
      16    1476   1722   2583   2430   2177   2738   1586   1148   2061
      32     836   1098   1307    996   1229   1308   1589   1149   2061
      64     522    795    907    575    858    895    326    301    346
     128     630    906   1050    708    993   1042    411    387    454
     256     587    862    991    654    941    983    375    356    409
     512     423    672    754    451    720    737    244    232    252
    1024     255    438    479    260    458    460    130    126    130
    2048     219    375    413    221    387    389    108    105    108
    4096     216    371    409    218    383    383    106    104    106
    8192     220    323    374    222    332    332    107    105    107

                End of test Sat Apr  1 02:00:12 2023

