 ##########################################

   Memory Reading Speed Test sparc64 sparc64 optimized Sat Apr  1 01:58:27 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    1475   1088   1471   2426   1376   1588   1583   1147   2049
      16    1477   1088   1475   2429   1378   1587   1588   1148   2062
      32     835    652    747    999    698    699   1588   1149   2063
      64     828    647    739    968    687    688    617    582    751
     128     827    646    739    986    690    690    609    574    739
     256     819    643    734    978    686    684    605    568    733
     512     442    389    423    477    405    399    259    248    269
    1024     251    233    248    259    237    235    125    125    129
    2048     217    201    215    221    203    203    108    105    108
    4096     216    199    214    218    201    201    106    104    106
    8192     219    194    218    221    196    196    107    105    107

                End of test Sat Apr  1 01:58:55 2023

