 ##########################################

   Memory Reading Speed Test sparc64 sparc64-vis optimized Sat Apr  1 02:01:01 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8    1720   1475   2865   3169   1471   2947   1717   1287   2551
      16    1722   1474   2908   3174   1475   2951   1722   1289   2570
      32     871    804   1049   1105    805   1050   1721   1291   2577
      64     862    796   1034   1090    796   1035    656    579    751
     128     860    795   1035   1090    793   1035    647    575    739
     256     754    702    875    913    702    875    533    473    586
     512     455    436    483    492    435    486    266    246    271
    1024     254    257    264    266    256    264    133    127    132
    2048     210    216    220    220    216    220    109    104    107
    4096     207    214    217    218    213    217    107    103    106
    8192     206    218    220    221    217    220    108    104    107

                End of test Sat Apr  1 02:01:29 2023

