 ##########################################

   Memory Reading Speed Test arm64 native optimized Sat Jan 28 12:37:17 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   53783  53347  54439 140612 134712 134869  84617  85971  83830
      16   53407  53130  53761 138564 139464 139385  83586  79963  86028
      32   53549  53276  53733 141128 141515 141438  82219  83760  78927
      64   53701  53584  53584  89945  90111  90521  74253  72066  73640
     128   53555  53613  53632  89566  90105  90141  49030  48226  47852
     256   53198  53649  53738  75267  75425  75506  90747  91358  91684
     512   53866  53447  53694  75706  75833  75754  50427  50291  50505
    1024   53478  53859  53984  76229  76289  75692  50660  50436  50493
    2048   53438  53439  53674  75671  75810  75704  50780  50756  50578
    4096   53474  53560  53667  75735  75838  76204  51049  50501  50763
    8192   52715  52799  52815  74110  74042  73967  50855  50728  50954

                End of test Sat Jan 28 12:37:32 2023

