 ##########################################

   Memory Reading Speed Test arm64 apple-m1 optimized Sat Jan 28 12:34:57 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   53938  53753  54189 140834 135311 144796  84606  86049  86056
      16   53545  53660  53637 139077 140087 140020  85809  83982  83825
      32   53604  53568  53704 141890 142486 142211  83568  82709  79643
      64   53771  53834  53547  90448  90366  90491  68180  79710  74276
     128   53835  53680  53806  87537  90431  90404  46711  46365  49470
     256   53573  53718  53945  75403  75542  75552  90854  91772  91802
     512   53897  53910  54007  76097  76054  76151  50836  50793  50795
    1024   53918  53972  53994  75961  76117  76066  50925  50865  50772
    2048   53845  53805  53782  76025  76036  76078  51036  50989  50975
    4096   53742  53599  54029  76208  76311  76308  51274  51156  51322
    8192   53173  53177  53409  74960  74753  74718  51010  50942  51003

                End of test Sat Jan 28 12:35:12 2023

