 ##########################################

   Memory Reading Speed Test arm64 neoverse-v1 optimized Sat Jan 28 14:18:12 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8  132790 169380 171675 132846 175650 173837  83108  83512  82704
      16  139297 183623 182175 139225 179200 177183  81470  81497  82491
      32  140999 188338 188682 138097 188616 179646  79450  81171  81970
      64   90389 176034 176527  90864 176764 175393  70382  70218  69307
     128   90544 173178 177644  90368 175363 178059  45580  48944  53447
     256   72104 138614 142184  74766 140578 142179  82773  84224  79630
     512   72216 144520 145317  75048 146723 147333  50352  50543  50696
    1024   75780 147348 146754  75122 148254 149846  49951  50015  49897
    2048   72302 142503 137067  73294 141995 146917  50349  50219  50378
    4096   75293 145032 146210  74778 145222 146699  50859  50904  50778
    8192   71875 110730 113595  72005 112679 113673  50866  50962  50829

                End of test Sat Jan 28 14:18:30 2023

