 ##########################################

   Memory Reading Speed Test arm64 armv8.4-a optimized Sat Jan 28 14:14:37 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8   73943  95494  87409  76061  97240  97922  51185  49057  48826
      16   75812 102350  91179  76351 102084 101417  52134  51576  51824
      32   77723 105962  93874  77553 102894 102124  51693  51813  51741
      64   52057  87581  86677  52316  87333  87404  47413  53644  53341
     128   53590  90116  89587  53592  90045  89512  33507  44859  45014
     256   55118  70750  70172  54005  70296  69888  49845  53190  53624
     512   55535  73423  72507  54219  71908  72251  47479  48672  48079
    1024   53584  73071  72530  53763  71417  71525  47577  48867  48938
    2048   55096  72160  71408  54691  70729  70458  47488  49300  50334
    4096   55416  73693  72872  54776  72887  70588  48870  50291  49757
    8192   52301  58701  56604  51734  58361  58616  48274  50467  50093

                End of test Sat Jan 28 14:14:52 2023

