 ##########################################

   Memory Reading Speed Test arm64 armv8.4-a optimized Sat Jan 28 14:15:24 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8  132815 174620 173428 133752 173470 174991  82553  48958  48920
      16  138201 180683 181686 138519 181818 181583  83153  50972  50026
      32  140650 186682 188796 141538 186574 186528  82886  53011  52400
      64   89913 173486 173905  89162 176900 178241  75344  52574  52069
     128   89207 170775 172298  89901 176158 175974  46576  43761  44842
     256   73862 139613 138220  74018 138671 138804  85325  52783  52852
     512   75133 144103 145196  74337 143880 144155  49536  48193  48455
    1024   75323 146359 146042  75090 146533 146409  50127  48753  49164
    2048   75013 143615 144037  74492 143758 145681  50990  50210  49715
    4096   75017 139491 140095  74501 140136 139167  50659  49666  49558
    8192   71511 109606 112252  71284 112649 113952  50465  50544  50377

                End of test Sat Jan 28 14:15:42 2023

