 ##########################################

   Memory Reading Speed Test arm64 armv8.4-a optimized Sat Jan 28 14:16:00 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8  132830 173976 171503 131974 172350 171820  80745  47983  47872
      16  136989 180052 179634 137494 181829 180418  82866  50159  50482
      32  139286 185439 183825 141533 188500 188858  85276  52924  52624
      64   90036 174447 175589  89738 175128 176230  75042  52604  52302
     128   89785 173750 174468  89803 175631 174766  46436  45725  44461
     256   75177 141486 141217  74873 139735 138829  86349  53587  53087
     512   75214 145002 146258  75365 144666 144426  49848  48562  48368
    1024   75274 146775 146867  75150 146856 147037  50113  48842  48871
    2048   75165 145599 144870  75156 146183 144180  51093  49986  50027
    4096   76145 149803 150037  76258 149354 149640  51282  49810  49805
    8192   72129 111100 112937  71770 112245 113547  50593  50671  50281

                End of test Sat Jan 28 14:16:17 2023

