    BusSpeed arm64 neoverse-v1 optimized Sat Jan 28 13:19:05 2023
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  20353  27476  35903  37504  37413  50334
      32  22210  30242  35980  37553  37464  50005
      64  22250  30198  36823  37879  37816  50446
     128  21233  27546  30770  35861  37078  49068
     256   6836   6769  13384  22399  28126  49180
     512   6873   6827  13483  22792  28608  50041
    1024   6901   6890  13496  22528  28285  49553
    4096   6925   6881  13510  22669  28617  49089
   16384   3668   5529  10583  19003  26821  45541
   65536   1858   4136   8093  15793  27668  47168
