 ##########################################

   Memory Reading Speed Test arm64 neoverse-n1 optimized Sat Jan 28 14:17:40 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8  131669 171187 171176 131699 171635 170765  80854  47708  47936
      16  138054 182555 180061 139149 183230 182193  82719  50654  50241
      32  139263 188070 188401 141634 186771 187962  79383  52340  52687
      64   89778 175424 178257  91014 176962 178014  69401  52496  52335
     128   89169 174963 177645  90333 176110 176392  45698  45206  45834
     256   73807 140331 141430  74445 140607 142213  86453  53036  53335
     512   75418 144741 145316  74943 144854 144543  50093  49401  49330
    1024   76127 148928 149798  75659 148603 147406  50137  48848  49061
    2048   75741 147090 147435  75304 145868 148365  50341  49776  49861
    4096   75909 146441 141185  74694 140935 141389  50130  48915  48892
    8192   71343 109490 112400  70718 110924 112274  50519  50825  50738

                End of test Sat Jan 28 14:17:57 2023

