 ##########################################

   Memory Reading Speed Test arm64 neoverse-v1 optimized Sat Jan 28 14:18:30 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8  131993 174108 172944 132612 174511 172779  82150  83043  82657
      16  137824 181839 182437 139512 183224 184092  85050  84633  83178
      32  141178 188711 188669 139545 188884 188544  82849  79374  80935
      64   91104 177646 178233  90746 177974 178439  69607  65168  68203
     128   91150 177889 178226  90753 177316 176052  69405  50011  49088
     256   75088 141362 141220  75040 141521 142321  86354  87619  87472
     512   75692 146336 146973  75689 146422 146873  50474  50588  50630
    1024   76011 148287 143258  75524 148894 148383  50792  50900  50947
    2048   75898 147879 146164  75319 147952 147338  50884  50438  50628
    4096   75070 144495 144774  74538 142851 145563  50841  50584  50373
    8192   72140 105632 113508  72222 112301 114187  50942  50897  51029

                End of test Sat Jan 28 14:18:48 2023

