    BusSpeed arm64 armv8.4-a optimized Sat Jan 28 13:17:02 2023
       Copyright (C) 2013, Roy Longbottom

    Reading Speed 4 Byte Words in MBytes/Second
  Memory  Inc32  Inc16   Inc8   Inc4   Inc2   Read
  KBytes  Words  Words  Words  Words  Words    All

      16  20406  27727  35877  37666  37618  49208
      32  22110  30157  35871  37301  37832  50263
      64  22448  30467  36798  37630  37787  50338
     128  21240  27579  30422  35941  37155  49032
     256   6707   6693  13460  22477  28269  48995
     512   6777   6770  13503  22164  27296  48789
    1024   6763   6763  13538  22641  28568  49667
    4096   6805   6795  13607  22869  28666  48881
   16384   3616   5489  10698  19120  27059  45264
   65536   1870   4160   8089  15770  27706  46992
