 ##########################################

   Memory Reading Speed Test arm64 native optimized Sat Jan 28 14:16:32 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8  131771 172206 175062 131986 173320 174877  82264  48271  48442
      16  139197 182502 181117 138363 183896 182042  80295  50576  51031
      32  140790 185479 185440 139532 185315 185779  81710  52033  51624
      64   89634 174351 175238  89562 175075 175296  71705  52757  52680
     128   91043 177647 178825  91207 178569 178844  48236  47724  44572
     256   75344 141723 142571  75270 141907 142089  85601  53368  53656
     512   75581 144804 146685  75209 144500 144979  49910  48828  48846
    1024   75710 147929 148397  75737 148161 149542  50723  49269  49673
    2048   75444 141235 148081  75465 146719 145745  51052  49986  49406
    4096   75804 144489 148569  75480 143043 141976  50084  48899  49073
    8192   71092 109224 113408  71703 110181 111719  50056  50150  50179

                End of test Sat Jan 28 14:16:50 2023

