 ##########################################

   Memory Reading Speed Test arm64 neoverse-n1 optimized Sat Jan 28 14:17:22 2023
                 Copyright (C) 2013, Roy Longbottom

  Memory   x[m]=x[m]+s*y[m] Int  x[m]=x[m]+y[m]         x[m]=y[m]
  KBytes    Dble   Sngl  Int32   Dble   Sngl  Int32   Dble   Sngl  Int32
    Used    MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S   MB/S

       8  131584 171124 171744 131797 171252 171734  80716  48622  48947
      16  139413 183974 184051 138576 181399 179618  82444  50339  50430
      32  139417 185665 188503 141868 188471 187365  81257  52512  52160
      64   89576 174401 175095  89183 177431 178210  72752  52490  52328
     128   89722 174075 174228  89720 174428 173316  46445  42939  44008
     256   75208 141389 140710  75098 140665 141208  85534  52932  53618
     512   75864 144853 145241  75412 144483 146005  50188  48616  48508
    1024   75138 147030 146571  76024 148862 148990  51015  49292  49129
    2048   75558 145747 146022  75091 146425 147197  51035  49994  49989
    4096   76191 149851 146218  76004 145760 137882  50288  49747  49419
    8192   71460 110374 112988  71583 111543 113125  50400  50242  49930

                End of test Sat Jan 28 14:17:40 2023

